,BT-20,BT-474,BT-549,DU-4475,HCC1143,HCC1599,HCC1806,HCC1937,HCC38,Hs-578-T,MCF10A,MCF7,MDA-MB-157,MDA-MB-231,MDA-MB-436,MDA-MB-453,MDA-MB-468,MFM-223,SKBR3,SW527
ABCD1,0.466746584362,,,2.87899208616,,-1.87065007756,,,-0.866951167257,,,,0.468672168851,-2.63494037774,-0.232230883529,0.220152702394,-0.214952770094,,1.43298537733,0.307961244242
ABCE1,-1.95797831705,0.026117609532,-0.924937417173,0.00497851336536,-1.05324942545,-3.2462600422,-0.777021075285,1.7572338978,0.552576193732,-0.132970430849,1.37285916826,-1.60473604047,-0.604740740497,0.85161930798,1.39209920192,-0.712808554548,0.0267939129804,3.45195304868,0.0133158448724,2.09697429857
ABCF1,0.23448823097,1.27516410282,0.112255080739,-1.00552562318,0.188546849271,1.54178888687,-0.433636335153,-2.36138701128,0.364281467421,0.472530025396,-1.69878330589,1.20224960873,0.0961202719459,1.28372360082,-1.70016857036,-1.19532386907,2.35259992577,-2.23559763824,2.09739701302,-0.894703997102
ABCF2,0.691264320825,1.11744786682,0.972977393794,-2.17953412406,-1.94484200453,-0.676228843479,-3.59257373743,-0.859408277581,-1.42853588068,1.49932452613,0.293992478974,0.451708490748,-0.885285136425,0.805964231817,1.44092955334,0.147147344732,-0.218879427868,0.158854841961,-0.000767626456419,3.12818426509
ABCF3,-0.00904270360546,0.778953387058,-1.86259616807,-3.24472794521,0.986087161403,-1.01591137158,0.0467726852467,1.4051009147,1.23933150866,0.0824517602921,-0.185806191106,0.68628744935,-0.361566103128,0.0893596552274,-1.42438797192,0.678693073951,-2.62528968105,2.66895278666,0.917510561861,-0.34895544032
ABHD10,1.36042210509,0.950433045036,-3.62819660903,0.580949867753,-1.80575024452,0.0219994925792,0.387799749588,0.944454315075,-1.42305298894,-0.410599661694,1.27632733105,-1.92558915489,-1.15376134897,-0.484741773397,1.92121551186,0.89904918669,-0.959566908912,2.48030031328,-0.421003043954,0.206463305942
ABHD11,-1.88052922686,2.92989301801,-0.220733906663,-1.24127097432,-1.7144838843,0.959535873671,-0.698309524472,-0.159133516554,-0.999547966915,-3.57468920925,0.0271568847242,0.701245637004,0.122613431298,-1.0838847301,0.340972737498,2.87382337079,0.735038458709,0.519766082205,0.849876918482,1.33444884455
ABHD12,-2.21935963577,0.451018561204,-1.23869713501,0.804310259515,1.71366113221,0.8298887834,-1.85401560837,0.179347138446,0.0364211052423,0.550719468679,-1.68237021031,0.354864610324,0.487214507877,0.775330347532,-0.971172067548,0.453649333063,-0.14442393404,-3.23290509336,2.1832748314,0.721202100093
ABHD14B,-0.935962548661,-0.934367316706,-3.65055708493,0.744345570545,-0.383208050461,1.33097701246,-2.13983363697,1.16866607968,0.0981719035088,-0.406697626376,0.343531880271,3.38715451696,0.16940751269,-0.626426547567,-1.75459827199,-0.22872863232,-0.669003050753,1.91940584183,1.22474155766,0.979774086512
ABHD16A,-0.113157616042,2.16497515332,-2.48106008113,2.25015763317,-1.26674455363,0.555006059613,-2.50241073988,0.302102302203,0.868933702522,-0.393103738409,-1.6849206327,0.917736726109,1.5023838421,1.02854502305,-0.277037003829,0.0345323203734,1.74729147962,-0.96037238982,-1.47419278192,-0.592920514262
ABHD17B,,0.403359743347,1.15520739991,,,2.00860690788,,-0.312550606388,,,-1.06681606161,0.107763333263,-2.94178150532,-1.58408555077,0.726527489533,,1.24909515017,-0.483607283814,,
ABRACL,0.482275630015,0.158803971253,1.0742015506,-1.9834352184,0.434474407192,2.47087104905,1.99104912333,0.619733691041,0.0197823431878,-0.898162719153,-0.698394439646,-0.178761091379,-1.07048204229,-2.42365389554,0.813688332848,-1.46101270969,1.21787166269,1.86965430771,-0.332434001243,-2.732379522
ABT1,-3.4492686173,-0.648222193709,-1.76379887436,,-0.323168843065,1.21189891869,2.46184887953,,-0.779761899069,-2.14074614565,-0.134426879462,-0.387355175531,,0.611776475988,1.85943575104,-0.163345698727,0.622434693042,0.707788731678,0.292991412342,0.89990265944
ACAA1,0.692285296242,-2.55234218747,-1.99817873226,-2.14861234794,-0.47115529809,1.26518912885,-1.24492098173,-0.143090219325,0.833784278116,-0.846864048202,0.432861363651,0.244738098079,1.76893353332,-1.28637495022,-0.0794727231807,1.40018955545,0.475371459649,0.191924965227,3.66329312831,0.111943489072
ACAA2,-0.424562282655,-1.31117428313,-0.0818550077513,1.80333944693,-0.667923662384,1.2450585886,-1.67434268265,0.0638585714335,0.247281039809,1.09492881842,2.24784338653,-1.06101984061,0.127083559638,-0.373923980262,1.55654389395,-3.66355942131,0.402139902569,-1.61346560559,0.748525439734,0.233984760274
ACACA,-1.34772673031,3.61760686877,0.259254173891,0.142086675241,-3.08225866974,0.672188399877,-1.42088256991,1.41632335981,2.01251744022,0.0973201030498,1.84955592408,-0.212830237408,-0.767189026738,-0.156754872071,0.460918071978,-0.278494305655,-1.8070611249,-1.26678728022,-0.673286078166,1.24702939152
ACACB,-0.577460127476,3.33524278682,-2.40582163858,0.138633302209,2.05313403066,0.217024327787,-0.748291608623,1.09958365578,1.18945112998,-0.436533565839,1.95606619514,-0.191568931341,-0.513121252293,0.579715951351,0.616696579692,-1.51563674894,-1.41206317521,-1.27727224477,-2.39025517641,0.921752273466
ACAD8,1.24935846824,2.72175657911,,-2.33798196521,-1.52257065934,2.47223025101,-0.735849852999,0.606265850891,-3.01404771873,,0.336003229232,-0.0476937167617,,0.151049045092,-1.05851709503,-0.178182007971,0.912353508306,-0.491961665743,-0.321557174453,1.05676912503
ACAD9,1.04760607808,3.2361368552,-0.302506058782,-0.80883495119,-0.708919154048,2.34712029497,-1.93636566771,1.73069179647,-0.400674125326,-0.730521218901,0.924638344351,1.54178342548,-1.92911108237,-1.22646127666,-1.03412395706,0.313157826733,-0.0868252979691,-1.57281959605,0.816046171473,0.173583437415
ACADM,-0.10777933835,0.110848380116,-0.0542859035305,1.60666165993,-1.00239652882,0.634692217454,0.0566523063831,-0.0536158282536,1.31339970915,-1.64576071849,1.26377284839,-2.67768662149,-0.040413128389,-1.30360447006,2.14283059142,-3.2570502699,0.386494954174,-0.811111021117,2.13487173577,0.122009547444
ACADS,,,,0.196784450119,0.527581042661,-0.888447421753,0.124829691198,1.30322064679,-0.615871375565,,-0.291667607649,-0.125163068457,1.45531129187,-2.5434598473,3.18451136477,,0.207716270786,-2.55287112492,,-0.00761222197947
ACADSB,-1.50076028911,2.5430577446,,-0.789518324365,,1.2853893748,-0.298557614493,0.864039474231,-0.552008875498,-3.34750231031,1.32291632849,-1.04506194575,-0.431020511394,-1.28589887915,-0.549109611561,2.40474173922,-0.764934895939,1.3430030865,0.696027416026,0.179514491947
ACAP2,1.77835560095,-0.0865306151287,-0.708656991824,-0.597423453034,0.930923714493,0.409126924389,0.619896339811,2.98685848935,0.610754909818,0.366961477812,-0.652933476859,-0.925566864813,-0.875171748394,-2.82377904422,-1.10896929109,0.866710048764,-2.45445899672,1.53661020673,1.75890930113,-1.82798182814
ACAT1,-0.576365455877,0.903890164973,0.361170428425,-1.22048694422,-3.18027772827,0.417796775302,0.751090336222,-1.01501519998,-0.968813741726,-0.492135489694,1.67543612021,-2.74941221887,0.046863941565,0.250467682582,0.233879228912,-0.639949052739,0.146573659028,0.87070970393,2.84982375069,1.39787000193
ACAT2,1.4254216528,-0.871359591682,1.05451980681,1.95985660087,0.876967736603,2.7070084865,0.000404221843734,-1.21648667071,-0.206652676868,0.584629453132,0.708237580979,-1.30539659059,-0.0236717232952,-0.422032575105,-0.382233491923,-1.85101195485,2.39767806217,-0.446130664786,-1.99996554429,-2.48553006318
ACBD3,-0.905806352847,1.75838402939,-2.97683223758,-0.668775957767,-0.296702653712,-1.25813189767,-0.825868045337,-0.106668083189,0.837469986441,-0.680257691492,0.0964558980872,1.35825459345,1.20608918146,-0.932855853067,0.304482164665,2.82337291149,-0.371510938026,2.25296256091,1.04517572081,-2.61324896449
ACBD5,1.15894272359,1.96196077142,-0.977637677802,0.354325219263,2.46653593985,-0.789847832354,,0.295164678936,1.08882577574,-2.4763811586,-0.956794583512,1.33717987526,-1.15762334162,0.354659663068,-0.778691341397,0.436564976159,-3.39964282304,0.820275180299,0.274394897655,-1.07230533272
ACBD6,-1.52667539758,-1.02932141473,1.37087774025,1.80721558668,-0.529485304005,0.391515454743,1.23950684343,-2.20789878488,-0.16861635715,-0.176895287649,1.10099599953,-2.82881858594,1.42188301754,0.792358101879,-1.32139052261,-1.14441224597,-0.554633080852,3.58558518275,-0.00885851958121,0.233896218648
ACBD7,-0.63330714288,,,0.686823027684,0.301903588596,0.22970606145,0.948029791292,1.4412836328,0.412588292442,,,,-0.769775326926,-2.98716984037,,-1.15446997418,-2.02232048827,,2.12178396908,0.450354951352
ACLY,-0.448295392907,0.228052885293,0.574357298746,-1.79671918062,-2.29925908818,1.6530790174,-3.46415166717,-0.115112823261,1.24531462452,1.40651376554,1.34856111892,0.557448523095,0.00170931209822,-0.0869423602912,-1.19947088717,-0.847424175266,-0.561301303474,0.765984621323,3.59083113307,-0.844523586183
ACO1,1.15680832884,-1.95473599919,-0.334308857842,-2.59380822118,-0.595957616686,-0.139897888392,-0.518882989647,1.16818841634,-0.219150266884,0.624588609356,0.356450802416,0.636109426558,-0.501094827756,1.94569311031,3.21210564563,-2.35990755518,0.714493168553,1.33212823285,-1.93360211017,-0.222174302567
ACO2,-1.19054859603,1.12886653742,-0.984859821127,0.833095838841,-0.2170983735,1.09153812497,-1.29354789538,0.711225825528,-0.980411956494,-0.902547872713,2.41588592538,0.272157878505,0.962476799389,-1.4500713632,-0.229923824213,3.38581543055,-0.501345641298,-0.975440001081,1.64110771223,-2.17080778662
ACOT1,0.870820908363,3.63002074272,2.173092977,0.0464088485871,0.107021546739,-0.491381676067,-2.36037641435,0.0719661906744,-0.3874993889,-0.790866901332,0.592276816763,-1.88092241359,1.70640985453,-1.6033949752,0.340112795725,0.242761746434,0.478731449116,-3.0446310048,-0.0373581607731,0.390732225964
ACOT13,-3.30837788527,-0.555927885092,0.852555295647,0.778018469677,-1.415653067,2.10314202228,-0.803186237968,0.0839739850908,0.0468582545956,-1.30849384187,0.533905421487,-1.23639337726,-0.375129450027,-2.39020846622,0.169391147211,-0.57541499349,2.65356622495,0.95317201415,1.84800924486,1.40987460415
ACOT2,0.848684731957,3.62932477531,2.17254868897,0.00678135751531,0.0775088531053,-0.184035763719,-2.36839339534,0.0365260605613,-0.398838839211,-0.782090495498,0.56983266268,-1.89291320723,1.72771313449,-1.62020496556,0.312396544749,0.19843443496,0.45211069907,-3.0433159399,-0.0696106765293,0.373515134722
ACOT7,-3.14282169237,-1.95827013458,-0.808207088521,1.96492737477,0.310160832849,-2.65027554507,0.459690152759,0.229912191186,-0.322626710802,0.373388498754,0.235655749113,-0.0366038515252,-0.437972279289,1.09690518957,1.59961112676,-0.984834311648,-0.868843041153,2.61151740835,1.17028508419,0.154992366157
ACOT7L,,-0.713163171193,-3.4159061347,2.26532356543,1.19014899544,,0.743843722339,0.897749224113,0.433316194353,-1.72701989095,-0.421597917932,1.12136277995,0.145959561651,1.67290147137,-2.35497235405,-0.782656974039,-0.936803980364,0.0956708532681,0.444355257223,-0.0933300251819
ACOT8,2.13947969302,-0.0126145628546,-0.743219910632,-1.58934420384,-0.95485827922,1.43392432736,-2.0972508948,1.26518190324,0.588409702572,-1.76964087044,0.973525202861,-0.318932976446,0.66400691864,-0.0915498245731,-3.63876842337,0.770737322287,-0.909219079731,1.55430714587,0.513873733443,0.496598958957
ACOT9,-0.300726041934,1.38208092271,0.525281015428,-1.01309764255,-3.00774168689,-0.168612699078,-1.58901515277,-0.290430754713,-1.12706300109,-0.124480709603,0.782799848934,-1.31737318422,3.18315760084,1.65852442168,1.17123329054,-2.57173002854,-0.128771308374,1.2841973101,-0.107684749912,1.43854303244
ACOX1,2.31271407409,1.77387661691,-1.11668963153,-1.03992956383,0.92776780928,-0.135882081695,0.123093751084,0.473613890932,-3.65821065363,-1.62844699685,-1.1110504828,-0.142074408584,1.58177294095,-2.01630897718,-0.99741472142,0.0410740402715,1.52446325729,0.484086133716,1.05761780289,0.353490304805
ACOX3,1.48805907397,2.11365725396,-1.15926869532,-1.10080896906,-3.60837974041,-0.0502685811292,,-0.398124659131,-1.69075493565,0.182072565457,1.79316243472,0.715884974406,0.38086444703,0.366416085364,1.97752817003,-1.33126696975,0.569317878883,0.884866782604,-0.968282548553,-1.02405863324
ACP1,0.973161927061,-0.099317415537,-3.23871098885,2.05306920379,-2.08557333948,0.93354612133,-0.597389247545,-1.08672569971,0.587217341644,-0.955873241042,-0.543021215716,-1.34264146692,-0.592764431352,-1.16154015742,2.31717892477,-0.161269030427,1.62983116058,2.30872649104,0.446100281183,0.509519589794
ACP6,0.776745889513,,,-0.853393425579,,-1.64020118762,,-0.477998287408,,,-0.0973884993263,-1.5279188256,,0.160760658111,1.1138993782,,-2.20176870933,0.795371565188,1.57025575298,2.2872131535
ACSF2,1.89385354649,3.31979369231,,,-0.469960395017,0.709107689631,-2.20587603564,0.701602397913,-0.609947788529,-3.01543514227,0.553094982594,0.505121646488,0.316269429272,-1.20896364522,,-1.32920418047,0.27792994507,-0.428123381286,0.869222622917,
ACSF3,0.755966473894,3.10445090332,-1.63359133384,0.646038854224,-2.01699852204,0.191570953361,-1.47820569306,0.800324191365,-0.290817356651,,2.27274721798,1.89472096346,-3.37608473209,-1.01310790875,-0.0512079127306,0.340405553727,0.650414137565,0.177359519087,-0.549605237959,-0.574569377406
ACSL1,0.868286065791,2.12992811867,-0.780197417999,0.0162138302433,-1.8679884808,2.13631140312,-3.51076307399,0.565159792703,0.494862718504,-1.23032552519,1.40907852186,-1.78879055079,-1.07429332335,-1.10495138721,-0.681337415881,1.74149860993,0.105696986,0.862473007125,0.867033198142,-0.118022225576
ACSL3,-0.937494519386,-1.68184879828,-0.993946333269,1.8574767031,1.37469242197,-0.35150868833,-2.05849463993,0.796259704546,3.2871131828,0.807628502998,1.64632984245,-3.46587536181,-1.27220989831,-0.586706077205,0.283957210412,0.578718661282,0.635948470492,-0.84440555546,0.376377504531,0.21602850504
ACSL5,0.377247111949,2.0201604467,-1.10563384259,-0.564530642202,-2.20497508269,1.40559294174,-3.34427197676,0.506041737208,-0.366811470982,-0.827959681173,1.39265804848,-1.48547442101,-0.97476997378,1.93329416445,-0.980843248761,0.768175249163,-0.416443317325,0.164156668134,1.45227043385,1.39448652229
ACSS2,1.80045035771,3.52357690857,-1.77132989,-3.44154721981,0.912380137369,0.322108203576,-1.4256576742,1.05707059261,-0.14278629672,-1.61730076174,1.34846172345,-0.619744456012,0.199966428393,-0.462685966139,-0.562146241876,-0.665489739932,1.18084706223,-0.0113255656649,1.56804852032,-1.03224717079
ACTBL2,1.53008362339,0.405348101796,1.76582674535,-1.10587625779,0.826904034385,-1.81084222724,-1.5107700266,-0.242783360534,-0.105360985775,3.20744453802,0.0346239665372,-0.43630685486,2.37599951577,1.10048174027,-1.28183398958,-1.63050928775,0.620991754249,-0.586082496653,-1.92506688415,0.00436718110796
ACTL6A,-0.671570984996,0.733166861228,-1.52985447962,0.18204961178,0.314429331603,3.30354141147,1.04150831021,1.80678199803,-0.902052823065,-1.83003942011,-2.49157688508,0.781500954256,-1.25922446685,-0.680270221036,-1.06901186172,2.25519904272,-0.74751780203,0.729856015225,-0.201203531209,1.2027009273
ACTL6B,-0.818468762256,-0.0363767291031,-1.39155857415,2.94171187266,-1.28574137527,1.34681324016,-0.906326621238,1.57716291939,0.0271427071735,-2.08283293832,0.289750190567,0.384064060205,-0.506732861028,-0.0487121528318,-1.3133622599,1.60653854017,-3.58875700331,1.12633790393,1.14107519062,0.820394118768
ACTN1,1.34276349931,-0.91279739143,0.0655170900596,2.37429268044,0.73771558542,0.522692501108,-1.04236457598,0.736226595321,-0.507567496953,2.52453942776,-0.0296119098982,0.248772939773,-1.15529018162,1.52537739006,-2.46177873481,-2.19368979744,0.959768785213,-2.46365785219,-0.989212790992,0.322155609373
ACTN2,1.47850729468,-0.839197487811,-0.0246650848064,1.85311196233,0.292145934848,0.880318407185,-1.17595595131,0.814752909802,-1.19870470258,2.78005601012,0.167914074874,0.12597209754,-1.42147806457,1.61333498508,-3.10505538754,-2.01120295303,0.616893633145,-1.78724708424,-0.0516345386215,0.411447002286
ACTN4,1.76227705263,-0.572906759497,-0.0742397198515,3.37179323342,0.303565484735,1.49272943713,-1.50569868636,0.488669571414,-0.621062060436,0.881187648069,-1.01517140158,1.36556502835,-0.851816259461,1.06566741177,-2.41501615497,-2.45534851795,0.776378201887,-2.06001182528,0.164878455287,-0.0708683187304
ACTR10,-0.992126729546,1.57924330856,1.48188920469,0.453026271069,-0.968746315127,-3.65528226886,-2.280538091,-1.64655787139,-0.171896667659,-0.565309724386,1.55854981908,1.49536373622,1.4886756007,0.58472732391,0.469275983323,-0.109434347952,0.552626828018,-1.30932893754,-0.385248690979,0.658574066567
ACTR1A,-1.43278973624,0.967720383924,2.83060564073,-0.281013463072,-0.308537845568,-3.63863673934,-1.65963398048,-2.01520589603,-0.00851554537701,0.75644672835,1.19230500088,0.266911418296,1.73461537141,1.1236941792,0.379898283254,0.501520598347,-1.09797046825,-0.143567244696,-1.31802511567,0.959026260987
ACTR1B,-0.370103067148,2.11912310103,3.17622115633,-0.603471205311,-0.73891847519,-3.45494339037,-2.01801330796,-2.32122227542,0.296833739716,0.203443872621,1.19717047509,0.983818781645,1.03995171513,1.02372148145,0.19794668236,-0.953274745288,-0.42394559346,-0.575848079925,-0.414720800796,1.0939015871
ACTR2,1.89094227257,-2.21246959541,-1.10174167713,2.30663801506,-0.623967761782,-0.71263258451,-3.09152522314,-0.364035289215,1.03741727267,2.34689077663,-0.240731889309,0.39490100884,1.80953043889,0.628108719104,0.240046476542,0.823204544961,-0.00840219668545,-0.367218296492,-1.1616368395,-1.79690888672
ACTR3,2.74293780372,-0.25411601194,-1.75440314588,0.324921217743,-0.777413208769,-1.35953909593,-3.66303058401,-0.562962013392,1.19089192985,1.88175108041,1.69795327199,1.16343007208,0.512966851153,0.556922279472,0.557422602484,0.544788848861,-1.40581103825,-0.0769515556852,-1.0191995086,-0.975514936106
ACTR3B,1.71607152964,0.454131995256,-0.431534175754,0.585019460264,0.837536524957,-1.85951205768,-2.86409967843,-0.72778281854,-1.21993482063,1.61818699402,0.626853047825,1.46607763864,-0.241464872953,-0.115355456268,-1.31936106019,-2.90077062749,0.302360500912,1.40110429101,0.237257280154,0.641652304995
ACTR3C,2.24849167985,0.210769784917,-0.529967315666,-0.431621767308,1.48747208565,-1.06579886816,-3.24492910641,0.211721952753,-0.688029401618,1.6517037931,-0.0553676873362,1.3475570742,-1.61232005253,-0.0206629010041,-1.67784604598,-2.50963191521,0.709838154187,1.35897556065,0.385470523504,0.8869998079
ACTR5,-0.674118494346,,,2.48347972438,0.279091946146,-0.827432445329,-0.774212786808,-0.901857629535,0.223396742503,-0.626076232661,0.771985223951,,-0.15222475731,-3.11305858935,,1.10847314784,-2.33126910976,0.78489472165,0.981456550718,2.37114442454
ACTR6,0.276508802072,0.874543548787,-0.980947600355,-0.651247532279,0.103272454026,-0.306940142541,-1.93034873655,1.4527334587,-1.34659437088,-3.0616815212,0.035810820826,-0.607381164621,-2.37512508847,,0.737843122075,1.87387132724,1.5696457389,0.892383616499,1.76726230319,0.36775687781
ACY1,0.583657276644,0.039815596022,-2.57616353959,1.43898547959,-0.811132616018,-2.43892048496,-1.25942573901,0.684831715798,0.805407387988,-1.14438448073,2.44246864622,-0.363442564219,-1.71452211183,-0.521166489103,-0.657682844631,1.11995735621,-0.323060917389,3.00467282321,0.710732898384,1.2021333464
ACYP1,-0.0832454737908,-0.851017907251,1.05348031043,2.04832929041,-1.74672567499,-2.4371203364,-0.89541889002,0.992937879946,0.0353383121968,0.039694376999,-0.410639032407,-0.392494487174,1.60941523562,0.733208425024,-1.45410071745,-1.44893150857,1.98338022604,2.29592139819,-1.58489357235,0.74991544789
ADA,-0.358375276674,-2.18543159077,-1.94718037043,,0.417293773144,-0.40958222909,-0.753947049228,0.700776329264,3.21752138058,0.263049115873,0.397105502989,,2.02210950672,,0.272983782036,,-1.2052828418,1.71168067404,-1.84184062361,0.332366534535
ADAM10,2.37502414929,0.528720944594,-0.892989161228,0.489330946828,1.4485025778,-0.0911516141179,-2.897822894,0.817908785098,-1.02142239807,-2.29228504194,-0.470716589716,0.075712711342,-1.14785499829,1.22515337073,-1.43118752371,1.87967771637,0.918100427139,-1.04036363132,1.82462575051,-0.657293949727
ADAM17,0.630078542241,2.10009154738,-1.67711757804,,1.86962321915,-0.817544585481,,-1.64353909472,-2.86667782824,-0.593770139786,0.878092045519,-0.638264935078,0.396072688821,0.28197225585,1.35416414089,-1.62989202735,2.64871107514,-0.361298279623,-0.328449315838,0.460508905479
ADAM9,1.9236321557,-2.04054376901,3.32513515197,-2.02664572096,0.818734580376,0.511855230964,-0.00679642071232,0.406511623386,0.916534727019,0.743861399237,-0.423034722574,-1.01276619182,0.478760307369,1.26104958022,-0.576375174114,-3.36175094325,-0.475792238996,1.0164312997,-0.480664963442,-1.59269081122
ADAR,-0.538435192621,1.80451371101,0.324790702521,2.33613321312,0.182524448405,2.60127493153,-2.62696271324,-0.512320078293,0.359724998939,-2.78151599754,1.22887150763,-0.393714300539,-0.860313361183,-2.03346384372,0.61830488921,-0.308371712224,-0.463140668096,-0.16160979598,1.74345297653,-0.598187838251
ADCK3,,-0.228840412584,,0.657029910886,-0.879312186846,1.3603329964,-1.4144233888,-1.1582664721,-0.70402978547,,2.84786717326,,,,-1.16287868712,1.61707209107,,,0.758068225203,-0.640570664172
ADCK4,-0.149536348429,,,-0.996037693129,,,,-0.206463864806,-1.48652185345,,2.43030477789,1.28604613731,,,0.517058244298,0.347889301226,1.66409765971,-2.80716586608,0.388809745471,-1.2327002741
ADD2,-1.18675695277,-0.0615223704897,,,-1.14469947455,1.89016669624,-0.63061517261,0.447159777004,1.65773250839,0.542749454697,,-2.47468552011,-0.311324992978,,2.55131591097,,,0.319700961999,,-1.18459707957
ADD3,-1.39663008773,0.51436524363,,1.62687581126,-2.43716457098,-0.942447139653,0.0467820426785,-1.22529569417,-0.0129956429791,1.03607816658,-0.488027423923,-2.72552867788,1.42753917732,0.537714361055,1.48064629555,,-0.855148701184,2.18232923579,,0.465976276261
