gene,cor
ADAM10,-0.12353955218
ADAM11,-0.0328710482686
ADAM12,-0.038851373621
ADAM15,0.0984609826884
ADAM17,0.0457616725357
ADAM19,0.0851538062934
ADAM22,-0.0200574758107
ADAM23,-0.0341402711272
ADAM28,-0.124679483689
ADAM32,0.124978018017
ADAM33,0.00946340832692
ADAM8,-0.143171863492
ADAM9,0.0290907214275
ADAMDEC1,-0.0194439835688
ADAMTS1,-0.0464032374057
ADAMTS10,0.0312293460185
ADAMTS12,0.035745903438
ADAMTS13,0.0371992097832
ADAMTS14,0.0685261924945
ADAMTS15,-0.152056038624
ADAMTS16,0.0738611465665
ADAMTS17,-0.0468622581706
ADAMTS18,-0.0712645843175
ADAMTS19,-0.0242824167022
ADAMTS2,-0.0200417421444
ADAMTS3,0.0285184527802
ADAMTS4,-0.0766013823005
ADAMTS5,-0.0571383313523
ADAMTS6,0.00384627366427
ADAMTS7,0.0769838807383
ADAMTS8,0.0723755074088
ADAMTS9,-0.019237457978
ADAMTSL1,-0.0143208870033
ADAMTSL2,0.0932706185806
ADAMTSL3,0.148768624938
ADAMTSL4,-0.0261060504928
ADAMTSL5,-0.0951464771629
ADAP1,0.0128084259937
ADAP2,-0.145076933951
ADAR,0.126350138456
ADARB1,-0.0445916415192
ADARB2,0.117115301188
ADAT1,0.150426326791
ADAT2,0.0746248517779
ADAT3,0.0428815974156
ADCK1,0.0574230148161
ADCK2,0.00245466997914
ADCK3,0.105140227318
ADCK4,-0.064074099845
ADCK5,0.0658425028688
ADCY1,-0.0497771066781
ADCY2,0.0583658481211
ADCY3,0.0620615938541
ADCY4,-0.0511029581257
ADCY5,-0.006759731677
ADCY6,0.0543237237857
ADCY7,-0.0434070902898
ADCY8,-0.0210348112861
ADCY9,0.0408404065405
ADCYAP1,0.00640282710908
ADCYAP1R1,-0.052210018576
ADD1,-0.0101323114076
ADD2,0.017729679145
ADD3,0.0594044938502
ADH1A,-0.0740454700533
ADH1B,-0.0301190686227
ADH1C,-0.0715411062787
ADH4,-0.0111117834651
ADH5,-0.139380383855
ADH6,0.00819908726422
ADH7,-0.0719212972325
ADHFE1,-0.0431325244376
ADI1,-0.103868733966
ADIPOQ,-0.032766666217
ADIPOR1,-0.026638462813
ADIPOR2,0.146812139029
ADK,0.0569259364283
ADM,-0.0415741687889
ADM2,0.106755445147
ADNP,0.28925790765
ADNP2,-0.0690847268484
ADO,0.011320002902
ADORA1,-0.0615347275335
ADORA2A,-0.168200850894
ADORA2B,-0.0806267712018
ADORA3,-0.146720373388
ADPGK,-0.165592866757
ADPRH,0.0133676278782
ADPRHL1,0.0462813289377
ADPRHL2,-0.11422340238
ADRA1A,0.0407836502709
ADRA1B,-0.0648524133774
ADRA1D,0.110023870211
ADRA2A,-0.125875428699
ADRA2B,0.0146117595054
ADRA2C,-0.0186283597581
ADRB1,-0.14045431637
ADRB2,-0.12345716546
ADRBK1,0.0508481090035
ADRBK2,-0.0229344505097
ADRM1,0.124122635611
ADSL,-0.0364634947419
ADSS,0.0976997319903
ADSSL1,-0.069831164189
ADTRP,-0.031577682693
AEBP1,0.0264752428417
AEBP2,0.0443136080788
AEN,-0.135355808719
AES,-0.183530920474
AFAP1,0.114531093348
AFAP1L1,0.0486046829134
AFAP1L2,-0.0981996509372
AFF1,-0.0703174150487
AFF2,-0.0536719207005
AFF3,-0.0855686771608
AFF4,0.050228397919
AFG3L2,-0.0638676963897
AFM,-0.0643614770984
AFMID,-0.0113705374921
AFP,-0.164220095032
AFTPH,0.15742283922
AGA,-0.0635433791298
AGAP1,0.11626289223
AGAP2,-0.137681818998
AGAP3,0.00356263365454
AGAP4,-0.0682412136665
AGAP5,-0.0448627201412
AGAP6,-0.0477620494108
AGAP9,-0.0360909450092
AGBL2,-0.0311249395853
AGBL3,-0.000950072826228
AGBL5,0.0959533700097
AGER,-0.0608920919499
AGFG1,0.11581765353
AGFG2,0.0614231297111
AGGF1,-0.0156461396719
AGK,0.00258388047516
AGL,-0.049965103049
AGMAT,0.0170344271731
AGMO,-0.0491246010221
AGPAT1,0.0563597124493
AGPAT2,0.102882605728
AGPAT3,0.036266994367
AGPAT4,-0.138129862417
AGPAT5,-0.0430154567706
AGPS,0.00786666016297
AGR2,-0.110368445842
AGR3,-0.0993417776922
AGRN,-0.0362749212089
AGT,0.119740018983
AGTPBP1,0.219784001541
AGTR1,-0.0454294507987
AGTR2,-0.01515687159
AGTRAP,-0.136218197214
AGXT,0.105495690207
AGXT2,0.00756250562749
AHCTF1,0.159499524539
AHCY,0.0764748635068
AHCYL1,-0.156088482623
AHCYL2,0.0232305030041
AHDC1,-0.0379859183232
AHI1,0.0816922343802
AHNAK,-0.00883217462572
AHNAK2,-0.0143232395173
AHR,-0.0655373281351
AHRR,-0.0373814407445
AHSA1,0.035131540286
AHSA2,-0.0177931051687
AHSG,-0.0810662486768
AIDA,-0.0476399253438
AIF1,-0.150922059281
AIF1L,-0.0168128217096
AIFM1,0.17770800998
AIFM2,-0.0163070374036
AIFM3,0.109732512489
AIG1,-0.101316429369
AIM1,0.0949510145361
AIM1L,0.0969181790768
AIM2,-0.0989434397665
AIMP1,0.0531308882827
AIMP2,0.102650953509
AIP,-0.0799926232615
AJAP1,-0.105364850937
AJUBA,0.0369040440962
AK1,0.0116088080204
AK2,-0.149815082805
AK3,0.0649322041327
AK4,0.123996317832
AK5,-0.0523827041855
AK7,-0.0275007479206
AK8,0.012285439705
AKAP1,0.207425244834
AKAP10,-0.110598251987
AKAP11,0.193203554988
AKAP12,-0.0370972147797
AKAP13,0.0392759879592
AKAP17A,0.178210365644
AKAP3,-0.0486268144019
AKAP5,-0.0698088137184
AKAP6,0.0259828131067
AKAP7,0.0359049775512
AKAP8,0.0312459860805
AKAP8L,0.0445360850336
AKAP9,0.130219407523
AKIP1,-0.128438731808
AKIRIN1,0.0135347587634
AKIRIN2,-0.00740335669673
AKNA,0.0392968420591
AKR1A1,-0.108537389558
AKR1B1,-0.172259199132
AKR1B10,0.00499560076935
AKR1B15,-0.0753135368439
AKR1C1,0.0167839788446
AKR1C2,0.0327291689325
AKR1C3,0.0242170953906
AKR1C4,0.0497659533938
AKR1D1,0.0450111535101
AKR1E2,0.0424439393215
AKR7A2,-0.248296308767
AKR7A3,-0.0788732795412
AKT1,-0.0216774150427
AKT1S1,-0.051148823409
AKT2,0.0117227664529
AKT3,0.0930712085069
AKTIP,-0.0018902897913
ALAD,-0.00742818202516
ALAS1,-0.0111242342487
ALAS2,-0.148092150804
ALB,-0.135596529843
ALCAM,-0.0511355621149
ALDH16A1,-0.112714779199
ALDH18A1,0.18420600113
ALDH1A1,-0.0752001083016
ALDH1A2,-0.0932885333635
ALDH1A3,-0.00879998994566
ALDH1B1,0.16113013998
ALDH1L1,-0.0993927561528
ALDH1L2,0.0281793390944
ALDH2,0.0401967888182
ALDH3A1,-0.0694401080917
ALDH3A2,-0.120642496183
ALDH3B1,0.0134048103907
ALDH3B2,0.0982642169296
ALDH4A1,-0.00685507876277
ALDH5A1,0.0523701170508
ALDH6A1,-0.0861955879855
ALDH7A1,0.042588566679
ALDH8A1,-0.0335021788221
ALDH9A1,0.0112828774793
ALDOA,-0.0112720820084
ALDOB,0.0590916076094
ALDOC,-0.0634576244953
ALG1,0.121201680727
ALG10,0.106305398625
ALG10B,0.0758035952794
ALG11,0.142698334192
ALG12,-0.0119906400371
ALG13,-0.10389334832
ALG14,-0.130244235094
ALG1L,0.0549051678613
ALG2,0.0231534574549
ALG3,0.0757035728488
ALG5,0.00420884174273
ALG6,0.0591601834112
ALG8,0.071103299611
ALG9,-0.0152137394933
ALK,-0.0900140138512
ALKBH1,-0.11404985605
ALKBH2,-0.121064505446
ALKBH3,-0.0081086292132
ALKBH4,-0.0824809760331
ALKBH5,-0.197746961845
ALKBH6,-0.112299325008
ALKBH7,-0.0837054009783
ALKBH8,0.105138926956
ALMS1,0.141636885531
ALOX12,-0.0251867434691
ALOX12B,-0.0519313930703
ALOX15,0.0110902053268
ALOX15B,-0.0797434029021
ALOX5,-0.0976792255625
ALOX5AP,-0.0958581642321
ALOXE3,-0.152946884842
ALPI,0.0540724073604
ALPK1,0.0510155532805
ALPK2,-0.0778899452641
ALPK3,0.0849869043385
ALPL,-0.0468102549039
ALPP,0.0205291405332
ALPPL2,0.0521821389009
ALS2,0.026528228173
ALS2CL,0.09050378571
ALS2CR11,-0.0106191704109
ALX1,0.0189697817636
ALX3,0.0275232088135
ALX4,-0.0112040661661
ALYREF,0.0687496106867
AMACR,0.201707553157
AMBP,-0.132811482609
AMBRA1,0.163630501117
AMD1,0.0564246663943
AMDHD1,0.0432167905055
AMDHD2,-0.0804374691511
AMFR,-0.0643251970071
AMH,-0.101686367433
AMHR2,-0.0954555043665
AMIGO1,-0.0726707478671
AMIGO2,-0.0264489228537
AMIGO3,-0.068775915348
AMMECR1,0.11862878263
AMMECR1L,0.174998089088
AMN,0.047524966684
AMN1,-0.107411884276
AMOT,0.185668621518
AMOTL1,0.0747753331345
AMOTL2,0.106786238108
AMPD1,-0.0657865334385
AMPD2,0.0133241815742
AMPD3,-0.0796426602139
AMPH,-0.0168701294408
AMT,0.0990595485853
AMTN,0.0753137967664
AMY2B,-0.0264308804848
AMZ1,-0.104209495029
AMZ2,-0.0217926543764
ANAPC1,0.257037884966
ANAPC10,-0.0130655457985
ANAPC11,-0.0212830792044
ANAPC13,0.079053171486
ANAPC16,-0.0912119863835
ANAPC2,-0.035498990489
ANAPC4,0.0894522426736
ANAPC5,-0.0687083946883
ANAPC7,0.0125470692158
ANG,-0.0677050115282
ANGEL1,0.0624138555738
ANGEL2,-0.0123022366626
ANGPT1,0.00390410091425
ANGPT2,-0.0519813945876
ANGPTL1,-0.0378488598129
ANGPTL2,-0.0821631029384
ANGPTL3,-0.0730189316231
ANGPTL4,-0.117928997613
ANGPTL7,-0.0213576846631
ANK1,-0.149642336223
ANK2,0.0155596259447
ANK3,0.0993357118326
ANKAR,-0.0830765943633
ANKDD1A,-0.144540076341
ANKFN1,0.0312725152743
ANKFY1,-0.0324721017161
ANKH,0.0877366275937
ANKHD1,0.0164251244066
ANKHD1-EIF4EBP3,-0.0115541777884
ANKIB1,0.0806817206582
ANKK1,0.100904087535
ANKLE1,0.0568361502797
ANKLE2,-0.00923392177267
ANKMY1,0.0221612112446
ANKMY2,-0.0418782226379
ANKRA2,-0.101150383299
ANKRD1,-0.104866482448
ANKRD10,0.0308359266272
ANKRD11,0.205126800998
ANKRD12,0.000869822396045
ANKRD13A,-0.0858845145956
ANKRD13B,0.116577468585
ANKRD13C,-0.0137511464521
ANKRD13D,-0.111841193517
ANKRD16,0.0497042530856
ANKRD17,0.0952095838868
ANKRD18A,0.078674771699
ANKRD18B,0.0310918292341
ANKRD2,-0.0869764794158
ANKRD22,0.0250600149129
ANKRD23,-0.00521446830468
ANKRD24,-0.0625446168172
ANKRD26,0.150024468933
ANKRD27,0.170025204039
ANKRD28,0.108148022838
ANKRD29,-0.100913681838
ANKRD30A,-0.125055162816
ANKRD30B,-0.0743756734684
ANKRD30BL,0.0482324111837
ANKRD33B,-0.089269927849
ANKRD34A,-0.111729940749
ANKRD34B,0.0505215813505
ANKRD35,-0.112339117149
ANKRD36,0.0267625402437
ANKRD36B,0.0635694730452
ANKRD37,-0.0917775466038
ANKRD39,-0.23797574443
ANKRD40,0.014494711291
ANKRD42,-0.00387106087815
ANKRD44,-0.1284382528
ANKRD45,-0.0932253870259
ANKRD46,0.121981408516
ANKRD49,0.0651871415817
ANKRD50,0.0384005585688
ANKRD52,0.042885893003
ANKRD53,0.0228357571972
ANKRD54,0.00573876145674
ANKRD6,0.0254738620415
ANKRD65,-0.0152317766644
ANKRD9,0.0129227201665
ANKS1A,0.254859476407
ANKS1B,-0.0819300844819
ANKS3,0.0495793188793
ANKS4B,0.130393021912
ANKS6,0.120475577387
ANKZF1,0.0521016025891
ANLN,0.177292925295
ANO1,-0.0439184377689
ANO10,0.0620453384543
ANO2,-0.0198729537461
ANO3,-0.00930527469879
ANO4,-0.0257452730339
ANO5,0.0233043968795
ANO6,0.0753626170911
ANO7,-0.0773791004807
ANO8,-0.049675664238
ANO9,0.136092515106
ANP32A,-0.0673510009839
ANP32B,0.0831335745433
ANP32D,0.129539041883
ANP32E,0.0085376839389
ANPEP,-0.0814944655177
ANTXR1,0.00888825409243
ANTXR2,-0.0987039401442
ANXA1,-0.102065203295
ANXA10,-0.142362998047
ANXA11,0.00865275085024
ANXA13,0.0552558818195
ANXA2,-0.157898775552
ANXA3,0.0553298381282
ANXA4,0.0871942299067
ANXA5,-0.13129372389
ANXA6,-0.085248462022
ANXA7,-0.0999218496963
ANXA9,0.0598137721539
AOAH,0.0766676581447
AOC2,-0.0851016886898
AOC3,-0.0295776518393
AOX1,-0.095581682906
AP1AR,0.0665005161787
AP1B1,0.0615626211724
AP1G1,0.115591538386
AP1G2,-0.0441778050102
AP1M1,-0.0175545691986
AP1M2,0.117255532303
AP1S1,-0.0600649563386
AP1S2,-0.0471248513522
AP1S3,0.0635042968427
AP2A1,-0.0260334891254
AP2A2,-0.046783400137
AP2B1,0.0870857241153
AP2M1,-0.0671627794878
AP2S1,-0.152260400703
AP3B1,0.0833696894226
AP3B2,-0.0375358240708
AP3D1,0.108285173867
AP3M1,0.0901188134481
AP3M2,-0.0308353199494
AP3S1,0.0326637262077
AP3S2,-0.0300788355053
AP4B1,-0.0398407736523
AP4E1,-0.0838440374424
AP4M1,0.0122987911633
AP4S1,-0.0898000671032
AP5B1,-0.0196479448526
APAF1,0.12034704906
APBA1,0.153571274209
APBA2,0.0538405937084
APBA3,-0.118687318193
APBB1,0.0426635075635
APBB1IP,-0.193009146668
APBB2,-0.151295335608
APBB3,-0.162591800499
APC,0.0956862098913
APC2,-0.0597734491675
APCDD1,0.134966845779
APCDD1L,-0.0686860224681
APCS,-0.0576250979772
APEH,-0.0816657615004
APEX1,-0.0432954526425
APEX2,0.126164410782
APH1A,0.0861284118519
APH1B,-0.204730860683
API5,0.0656459893036
APIP,0.0623412355779
APITD1,-0.0675075363273
APLF,0.168993862001
APLN,-0.0792836981948
APLNR,0.0451514141009
APLP1,-0.0780199352987
APLP2,0.0777375181082
APOA1,-0.204811124437
APOA1BP,0.00021197047279
APOA2,-0.144686812019
APOA4,-0.0632136894221
APOA5,-0.0813494082681
APOB,-0.0886165583964
APOBEC2,-0.0289399327362
APOBEC3A,-0.012932245721
APOBEC3B,0.127841439432
APOBEC3C,-0.0835914726349
APOBEC3D,-0.105725711956
APOBEC3F,-0.0805678605282
APOBEC3G,-0.19369828081
APOBEC3H,-0.208606249799
APOBR,0.00516479375576
APOC1,-0.15965435433
APOC3,-0.133519503836
APOD,0.129448268829
APOE,-0.196934923376
APOF,-0.0197319320233
APOH,-0.136671573535
APOL1,-0.0536773975183
APOL2,-0.105348189491
APOL3,-0.109227443533
APOL4,-0.0151415002904
APOL6,-0.0201080245684
APOLD1,0.118325649386
APOM,-0.0719712964146
APOO,0.0342457041156
APOOL,0.165938619027
APOPT1,-0.0284500167495
APP,0.0778594395281
APPBP2,-0.055211580887
APPL1,0.0994759547577
APPL2,0.0403317694159
APRT,0.0123550582214
APTX,-0.0110621627617
AQP1,0.00512143621972
AQP11,-0.022201811118
AQP2,0.0172110396072
AQP3,-0.0604309715397
AQP4,0.0097065801805
AQP5,-0.0484208912667
AQP6,-0.00194132291531
AQP7,0.080218776451
AQP8,0.0629257386338
AQP9,-0.0512234568443
AQR,-0.0184518185335
AR,-0.0709126674664
ARAF,0.108419333223
ARAP1,0.0347794836055
ARAP2,0.0750076803102
ARAP3,0.0235762295362
ARC,-0.0488718759318
ARCN1,0.139614590901
AREG,0.186532689218
ARF1,0.0164904164513
ARF3,0.0241704684572
ARF4,0.0403247120017
ARF5,-0.0602619055019
ARF6,0.0596713042902
ARFGAP1,0.163006696891
ARFGAP2,0.094280947927
ARFGAP3,-0.0680964485174
ARFGEF1,0.219517092328
ARFGEF2,0.257280777144
ARFIP1,0.120933038851
ARFIP2,-0.100721567511
ARFRP1,0.046292733555
ARG1,-0.111880157836
ARG2,-0.151536949902
ARGLU1,0.0538511019869
ARHGAP1,0.0301374427579
ARHGAP10,-0.115446213552
ARHGAP11A,0.0731241843393
ARHGAP11B,0.0669158622954
ARHGAP12,-0.0239909748689
ARHGAP15,-0.124218565018
ARHGAP17,0.137045148889
ARHGAP18,0.0517722153122
ARHGAP19,-0.0311052873148
ARHGAP20,-0.0989709467281
ARHGAP21,0.119795630505
ARHGAP22,-0.123991902195
ARHGAP23,0.0461082762087
ARHGAP24,-0.210962881761
ARHGAP25,-0.151930110889
ARHGAP26,0.130634506508
ARHGAP27,0.0867046519913
ARHGAP28,0.0436861849071
ARHGAP29,-0.0741794625404
ARHGAP30,-0.105180809997
ARHGAP31,-0.0662234726497
ARHGAP32,0.0943756427684
ARHGAP33,-0.0136611633854
ARHGAP35,0.0803000864137
ARHGAP36,0.0567522733687
ARHGAP39,0.181609118015
ARHGAP4,-0.0749675620792
ARHGAP40,-0.0779181748392
ARHGAP42,0.126452937566
ARHGAP44,0.0915573532695
ARHGAP5,0.066180784973
ARHGAP6,0.0886108247814
ARHGAP9,-0.118409573538
ARHGDIA,0.0663745925574
ARHGDIB,-0.0711401479751
ARHGDIG,0.0891475677796
ARHGEF1,-0.0266083138512
ARHGEF10,0.0160099398467
ARHGEF10L,0.0195109396515
ARHGEF11,0.236495900724
ARHGEF12,0.120274704821
ARHGEF15,-0.0340757497832
ARHGEF16,-0.0397933143663
ARHGEF17,0.0428849584004
ARHGEF18,0.062470150491
ARHGEF19,0.0237061249359
ARHGEF2,-0.0339538657468
ARHGEF25,-0.0318524684349
ARHGEF26,0.133349175427
ARHGEF3,-0.060225470945
ARHGEF35,0.175102587267
ARHGEF37,0.0762481820114
ARHGEF38,0.145759364528
ARHGEF4,0.106881774678
ARHGEF40,0.00331576753339
ARHGEF5,0.17486223117
ARHGEF6,-0.147977105406
ARHGEF7,0.145773933852
ARHGEF9,0.137856813812
ARID1A,-0.00955076172203
ARID1B,0.0109531832682
ARID2,0.0259846625274
ARID3A,0.0610461066066
ARID3B,-0.049349782472
ARID4A,0.0291297332236
ARID4B,0.145428432586
ARID5A,-0.12313859437
ARID5B,-0.0123524598638
ARIH1,-0.0228915645082
ARIH2,-0.00947067303497
ARL1,-0.0875623052642
ARL10,0.00197082775216
ARL11,0.0778072849341
ARL13B,-0.0813534357818
ARL14,0.164692101432
ARL15,-0.013358887327
ARL16,0.0189400061051
ARL17A,0.140599937652
ARL2,-0.0503759398551
ARL2BP,-0.0134895589228
ARL3,-0.153341307974
ARL4A,0.102327536289
ARL4C,-0.0617205499122
ARL4D,-0.0371498897387
ARL5A,0.099688822204
ARL5B,0.232817058411
ARL6,0.00127605235588
ARL6IP1,0.124757941222
ARL6IP4,-0.153335634824
ARL6IP5,-0.0540307262929
ARL6IP6,0.0644855308018
ARL8A,0.0546893438667
ARL8B,-0.0267125793454
ARL9,0.0819532851165
ARMC1,0.0876542219706
ARMC10,0.0451803664955
ARMC2,0.111358366541
ARMC3,0.040641449569
ARMC4,0.0244655685025
ARMC5,0.0935132901896
ARMC6,0.0361753922421
ARMC7,-0.0573372857566
ARMC8,0.0123202822041
ARMC9,-0.0855788593685
ARMCX1,-0.0987785537699
ARMCX2,0.0249924055136
ARMCX3,0.212781615506
ARMCX4,0.0678376058784
ARMCX5,0.14965028717
ARMCX6,0.0406764531537
ARNT,0.0576343766272
ARNT2,-0.103997474963
ARNTL,-0.153342528621
ARNTL2,-0.0472833561072
ARPC1A,-0.0602463339822
ARPC1B,-0.0267011007499
ARPC2,0.0115489953553
ARPC3,-0.0732909103373
ARPC4,-0.0230688171123
ARPC5,0.0122248394596
ARPC5L,0.0873553435948
ARPP19,-0.122608122712
ARPP21,0.0575559252135
ARRB1,0.0174115493936
ARRB2,-0.141034021387
ARRDC1,0.0642861660311
ARRDC2,-0.00955339111419
ARRDC3,-0.0912170354132
ARRDC4,-0.134872823449
ARSA,-0.0680987910582
ARSB,-0.101626944083
ARSD,0.172115140182
ARSE,0.12315542131
ARSF,0.0428879932821
ARSG,-0.131379760261
ARSI,-0.145647055453
ARSJ,-0.17545515149
ARSK,-0.0325219375364
ART3,-0.0271511070312
ART4,-0.00326495087773
ARTN,-0.0502171137026
ARV1,-0.0749093431262
ARVCF,0.0153442742356
ARX,-0.0389033467361
ASAH1,-0.24318417146
ASAH2B,-0.0132933476687
ASAP1,0.14823457725
ASAP2,-0.0464387509312
ASAP3,-0.0639571389248
ASB1,0.0777912933222
ASB13,0.0392369942821
ASB14,-0.0992696305186
ASB16,-0.00838485925884
ASB2,-0.080665989557
ASB3,-0.153243469879
ASB4,-0.0294087552377
ASB5,0.0559104861423
ASB6,0.0661417790736
ASB7,-0.0756114962915
ASB8,-0.00100995467308
ASB9,0.144309426746
ASCC1,0.0208240537998
ASCC2,0.113252407984
ASCC3,0.120376497339
ASCL1,-0.182292737308
ASCL2,0.0906390280346
ASF1A,0.00129277788079
ASF1B,0.00455849585384
ASGR1,0.0441904022668
ASGR2,-0.165955154103
ASH1L,0.198553032568
ASH2L,-0.00267585325688
ASL,-0.0235712915985
ASMTL,0.0484709560334
ASNA1,-0.132897182587
ASNS,0.0807024507759
ASNSD1,0.0868394025049
ASPA,-0.208522884826
ASPDH,-0.0370092404183
ASPG,0.0703889298241
ASPH,-0.0104060181819
ASPHD1,0.00488494618051
ASPHD2,-0.168635276489
ASPM,0.132647606653
ASPN,0.119751267467
ASPRV1,-0.0391428276592
ASPSCR1,0.103428172483
ASRGL1,0.0703906963474
ASS1,0.027142443989
ASTE1,0.177777548577
ASTN1,0.0160225951341
ASTN2,-0.0591820923298
ASUN,0.0564070943019
ASXL1,0.183272079081
ASXL2,0.152187571455
ASXL3,0.0418650725571
ATAD1,0.0545357456821
ATAD2,0.232946337834
ATAD2B,0.118489687176
ATAD3A,0.00173073777516
ATAD3B,-0.0573156847846
ATAD3C,-0.0269950666701
ATAD5,0.115610278707
ATAT1,0.0749095591611
ATCAY,0.0478817392067
