beta,f,f_pval,ll,px,py,rsquared,fdr
-0.277820091547,23.0479970061,2.85986607534e-06,-409.973099229,HUWE1,PLEKHA6,0.0918071336196,0.000541187597905
0.220979135003,22.7636773883,2.95303205375e-06,-475.222881595,HUWE1,CBR1,0.0751862891371,0.000542851663825
-0.249711773791,22.6321688024,3.3124810816e-06,-447.061970137,HUWE1,SGPL1,0.0827101904774,0.000592013979973
-0.222988610427,21.8912738936,4.55343258502e-06,-468.837662164,HUWE1,CGN,0.0744876620647,0.000770968032949
-0.280367676654,22.3507491363,4.48868739343e-06,-315.253380742,HUWE1,EHMT1,0.107791986426,0.000770968032949
-0.203760489554,21.7882647648,4.72685583385e-06,-458.521227602,HUWE1,PARP1,0.0721971902445,0.000779810011153
-0.279583203267,22.0377774876,5.31876838786e-06,-303.864360816,HUWE1,CHD8,0.110168078072,0.000837057130648
0.267975749396,21.7103056034,5.3340600492e-06,-424.612324983,HUWE1,C4orf27,0.085235285443,0.000837057130648
-0.309790525638,22.151396317,5.68067864079e-06,-252.74251476,HUWE1,UBE3B,0.128673927664,0.000853162910031
0.211321958175,21.4253720263,5.70189697409e-06,-451.506529103,HUWE1,LACTB2,0.0730181302261,0.000853162910031
-0.273331192216,21.565260929,5.98090457972e-06,-388.020095453,HUWE1,WNK1,0.0919371472298,0.000874571365135
0.242002786439,21.1804958606,6.61802367842e-06,-450.761016661,HUWE1,NDUFAF2,0.0772501916817,0.000946230318821
-0.214359187274,20.6932699332,8.12813153879e-06,-465.447629964,HUWE1,PFKFB2,0.0706995071596,0.00113687822436
0.174324156042,20.5968059205,8.42363876977e-06,-422.450339281,HUWE1,LGALS3,0.0685197098399,0.00115034569829
0.232012904746,20.5585204552,8.58200085763e-06,-503.329837156,HUWE1,GSTO1,0.0684010568859,0.00115034569829
-0.239240813669,20.3852321195,9.34971065696e-06,-511.205918723,HUWE1,LRP1,0.0680903061755,0.00117953016406
0.279617626827,20.5869829196,9.02618508724e-06,-456.943443152,HUWE1,IGBP1,0.0793066843646,0.00117953016406
-0.205110721976,20.3908614463,9.31172531111e-06,-469.729894811,HUWE1,ESYT1,0.0678810978075,0.00117953016406
0.174114544259,20.1592786402,1.04240473774e-05,-425.138511735,HUWE1,HLA-DRA,0.0671619372606,0.0012344478671
-0.279614182715,20.3249910152,1.07111686514e-05,-406.496628786,HUWE1,STAG1,0.0860044082849,0.0012344478671
0.241522363129,20.1959206838,1.03215334707e-05,-501.204940111,HUWE1,DBI,0.0686478610473,0.0012344478671
0.300613095462,20.470563887,1.07443395334e-05,-340.968872125,HUWE1,SRA1,0.0986673169603,0.0012344478671
-0.211792739955,20.5175381023,1.0334723317e-05,-288.360282737,HUWE1,FBXO21,0.0960929874178,0.0012344478671
-0.26710278534,20.1441987938,1.23291169541e-05,-335.395694389,HUWE1,ZC3HAV1L,0.0945097211551,0.00134450065225
0.226649979633,19.8940341765,1.22639937372e-05,-446.379692485,HUWE1,UQCRH,0.0721075185111,0.00134450065225
0.198883105884,19.8814853444,1.19371667937e-05,-464.602081001,HUWE1,SH3BGRL,0.0662978086879,0.00134450065225
-0.226128914911,19.7717266757,1.25945754729e-05,-501.588068289,HUWE1,CAD,0.065955942193,0.00135055830987
0.219469863071,19.4764990698,1.45504575972e-05,-495.280256406,HUWE1,HSD17B10,0.0650351501045,0.0015099620029
-0.229097051514,19.4917982441,1.44419326901e-05,-507.276025652,HUWE1,SEC24C,0.0650829116469,0.0015099620029
-0.194659160132,19.3274090775,1.56710867474e-05,-460.577704896,HUWE1,DIAPH1,0.0647858979409,0.0016004408275
0.211629667899,19.0681599216,1.7772835464e-05,-488.009532729,HUWE1,PPA1,0.0637585757261,0.00178672536524
0.219010594565,18.9950595006,1.84432875136e-05,-496.221412692,HUWE1,GLRX5,0.0637428671885,0.00182560172096
-0.243606169204,18.9558803998,1.8779336073e-05,-528.523860164,HUWE1,GLG1,0.0634069494617,0.00183070073173
-0.206815698086,18.8100569615,2.019631464e-05,-481.544099768,HUWE1,LRBA,0.063161255041,0.0019394490805
0.185259057555,18.6882096222,2.14177443154e-05,-453.318120977,HUWE1,PSME2,0.0625676174021,0.00202649657243
0.193772679644,18.2763161119,2.62300098182e-05,-469.130978446,HUWE1,FABP5,0.061273105254,0.00241013830353
-0.275149414456,18.7319802546,2.65961796007e-05,-275.456202344,HUWE1,CCDC88C,0.105990892127,0.00241013830353
0.2799486875,18.4534821239,2.62711527246e-05,-399.316002014,HUWE1,CAMK1,0.0783742162464,0.00241013830353
-0.257947037931,18.359408661,2.70286575981e-05,-407.894770952,HUWE1,EARS2,0.0748265932055,0.00241531087481
-0.219814497633,18.0838368841,2.88405726194e-05,-506.183526898,HUWE1,TLN1,0.060666948846,0.00254192115388
-0.252873883398,18.0865852815,3.02168805427e-05,-454.086405377,HUWE1,ZNFX1,0.0698090380167,0.00262723526232
-0.209731057376,17.8835586023,3.18366726728e-05,-494.511665051,HUWE1,UGGT1,0.0600354000274,0.00270461026046
0.265842792698,18.4309000918,3.19475256131e-05,-242.402483528,HUWE1,TYROBP,0.112089029991,0.00270461026046
-0.240125697371,17.9981473275,3.35361340112e-05,-355.992665588,HUWE1,ARHGAP35,0.0810734122974,0.00280222709387
0.254285025565,17.8452050934,3.49262250799e-05,-416.608697825,HUWE1,HAX1,0.0740940849809,0.00288096579698
-0.230877016746,17.5688281887,3.72706106358e-05,-520.039124262,HUWE1,PLXNB2,0.0594407343168,0.00303543175735
0.314633988669,17.8952923471,3.96626371714e-05,-289.045465049,HUWE1,POLE4,0.102908434757,0.00314130606591
0.239449784428,17.468207694,4.0035296457e-05,-469.609115901,HUWE1,NENF,0.0634127903187,0.00314130606591
0.212622951071,17.4672162574,3.91128835853e-05,-501.694878567,HUWE1,CNPY2,0.0587198027303,0.00314130606591
-0.24720800214,17.6259242199,4.10194773709e-05,-333.32271341,HUWE1,CHD3,0.0836835460077,0.0031797508121
0.277507592104,17.5293805453,4.30609529309e-05,-354.566371107,HUWE1,HSPB11,0.0836607281501,0.00318453070296
-0.186771124544,17.3387165008,4.16825591592e-05,-466.178509577,HUWE1,VCP,0.0583130132022,0.00318453070296
0.217362717021,17.2740917858,4.30388132199e-05,-509.479781078,HUWE1,PARK7,0.0581082989172,0.00318453070296
-0.21543653643,17.3332117385,4.22253652317e-05,-482.458652294,HUWE1,TP53BP1,0.0603244283305,0.00318453070296
0.196458581976,17.2211299061,4.41835515156e-05,-481.398081773,HUWE1,CLIC1,0.0579404630872,0.00323042011877
-0.223361609676,17.3127911975,4.81965978591e-05,-307.014352346,HUWE1,MORC2,0.0843239775591,0.00348423495085
-0.215430888087,17.0711205264,4.87498183448e-05,-459.146221908,HUWE1,ACACA,0.0622871920747,0.00348507034701
-0.242059409557,17.1466683945,4.98704396704e-05,-381.608005863,HUWE1,SPTBN2,0.0745032222893,0.00352600449274
-0.195982408675,16.9530597213,5.04684786571e-05,-482.925862893,HUWE1,MYOF,0.0570900321323,0.00352950208348
-0.204646598399,16.9205060669,5.12909543173e-05,-495.396103726,HUWE1,LETM1,0.0569866537378,0.00354845161374
0.241826566128,16.9716715696,5.18648761514e-05,-460.514431354,HUWE1,FUNDC2,0.0645380221691,0.00354998524636
0.191002655594,16.8501449296,5.31652532736e-05,-474.282040062,HUWE1,STMN1,0.0569549997471,0.00360068673223
0.21213669703,16.7721601945,5.52657032547e-05,-503.166212561,HUWE1,ACOT13,0.0567063518875,0.00370395348688
0.253216778766,16.6112764426,6.00353503122e-05,-549.055300634,HUWE1,PFDN5,0.0567690918975,0.003982138597
-0.237721576552,16.7142467389,6.07569537887e-05,-397.665011668,HUWE1,UBXN7,0.0700178014811,0.0039888800069
0.259636959138,16.6973470035,6.19011647291e-05,-401.325041553,HUWE1,PPIL3,0.0720653353154,0.0040229504431
-0.240947636775,16.5666986308,6.27617825678e-05,-479.878842556,HUWE1,CLASP1,0.0612296291992,0.00403809309041
0.229127826761,16.4489000896,6.75214974725e-05,-426.006571641,HUWE1,IFT27,0.0638919027576,0.0043013199479
-0.230972529549,16.3702060795,7.12533034805e-05,-417.847058133,HUWE1,RALGAPA2,0.06671635624,0.00449454661366
-0.200943755264,16.2235369172,7.281640722e-05,-486.513842929,HUWE1,KIF13B,0.0555175571698,0.00450481503898
-0.193300394021,16.2330441779,7.22154529537e-05,-485.159365691,HUWE1,ERGIC1,0.0547982222003,0.00450481503898
-0.266328991255,16.0772968314,8.44946074395e-05,-394.55156153,HUWE1,ARID1B,0.0711141589921,0.00512866324779
0.191728738582,15.9214565709,8.4370239416e-05,-485.589911527,HUWE1,UCHL3,0.0538029812215,0.00512866324779
0.232927087875,15.9885610175,8.54744213323e-05,-436.246183268,HUWE1,CETN2,0.0639571704897,0.00513964884908
0.185383007934,15.8236992332,8.87449547014e-05,-472.613259566,HUWE1,NTPCR,0.0538544006985,0.00523839484907
-0.216656766855,15.8220805523,8.86675372969e-05,-520.942398613,HUWE1,GTF2I,0.053485123635,0.00523839484907
-0.21714204879,15.7264130905,9.45891525335e-05,-477.315950681,HUWE1,SVIL,0.0568301844224,0.00548276222883
-0.24585106142,15.8505256217,9.37711741109e-05,-392.804947552,HUWE1,PDPK1,0.0686614231396,0.00548276222883
-0.208224391145,15.7347859378,9.66835285276e-05,-415.097839673,HUWE1,DOCK1,0.0625054097278,0.00555412341559
0.213031941951,15.5774292665,0.000103186102544,-442.086738333,HUWE1,TTC1,0.0591000121287,0.00587521578557
0.222888867339,15.4708194822,0.000105886233155,-527.127387211,HUWE1,HINT1,0.0527167215791,0.00589368689713
-0.206090074968,15.4703942082,0.000106258576324,-491.888670415,HUWE1,CBX5,0.0534437874054,0.00589368689713
-0.180822237441,15.4787144991,0.000105297916772,-473.050444706,HUWE1,PYGB,0.0523852099647,0.00589368689713
0.244332565369,15.5019334909,0.000113411535743,-363.309499785,HUWE1,SSSCA1,0.0712726238433,0.0060304943882
-0.252147017805,15.5809051178,0.00011303307174,-325.285480556,HUWE1,SIPA1L3,0.0792595044184,0.0060304943882
-0.169733853074,15.367044752,0.000111361616958,-456.225615022,HUWE1,ACTN4,0.0520269441869,0.0060304943882
0.246742377911,15.5914713265,0.000113318006155,-310.152138892,HUWE1,TNFAIP8L2,0.0809561878267,0.0060304943882
0.194570351409,15.3757827019,0.000111141412085,-487.849414315,HUWE1,S100A4,0.0525891117241,0.0060304943882
0.235727576323,15.5539333063,0.000115180493464,-303.525053744,HUWE1,PTS,0.0803596860088,0.00607435487662
-0.189108128283,15.2793709168,0.000118452812312,-440.02205559,HUWE1,DNMT1,0.0557073281367,0.00614617253563
0.184889733059,15.2563055539,0.000117816769998,-479.341522913,HUWE1,DUT,0.0518469961933,0.00614617253563
-0.225503431665,15.2433536404,0.000130987131394,-324.457477077,HUWE1,CUL7,0.0739095508839,0.00674216962711
0.26881127107,15.3462353401,0.000133227287154,-275.1500233,HUWE1,SSNA1,0.0890430551603,0.00679760191096
-0.209833063542,15.1294195156,0.000134177097092,-355.427210922,HUWE1,EPHB3,0.0663194582606,0.00679760191096
0.24366685172,15.1073296769,0.000141901904115,-323.568384293,HUWE1,RNF25,0.0762583075625,0.00713278789901
-0.182181320175,14.8110616799,0.000148507560439,-452.102120078,HUWE1,OPLAH,0.052186343944,0.00740695847955
-0.187423508168,14.7689877225,0.000150519411086,-487.827930863,HUWE1,TJP1,0.0502741553389,0.00744955300712
-0.235331507595,14.8424510585,0.000155245552426,-386.517461829,HUWE1,TOM1L2,0.0660126723786,0.00756704457811
0.191997086141,14.7112987973,0.000154842852048,-497.130638852,HUWE1,PCNA,0.0499176613089,0.00756704457811
0.188285973107,14.6825768789,0.000157099971898,-491.902044399,HUWE1,OLA1,0.0498250593381,0.00759985879092
-0.212031391769,14.6146572269,0.00016280792792,-520.360076654,HUWE1,TNS3,0.049945062101,0.00770225153117
-0.226312211455,14.6303187594,0.000161767136178,-533.621330148,HUWE1,PTPN23,0.0503399604757,0.00770225153117
-0.243024193692,14.731715499,0.00016181894991,-411.574498806,HUWE1,ARID1A,0.0624935659072,0.00770225153117
0.206969634981,14.5947690824,0.000164209406504,-519.427876013,HUWE1,NPM1,0.0495418473581,0.00771184906164
-0.192036576724,14.5710412257,0.000166185945591,-498.539379307,HUWE1,SART3,0.04946528744,0.00774811865169
-0.180554493423,14.5188117719,0.000170867710448,-473.477327448,HUWE1,XPO5,0.0496337711889,0.00790908524476
-0.167531726347,14.4075392226,0.000180477790014,-461.633789459,HUWE1,VARS,0.0489373990241,0.00823541915567
0.232570239313,14.4751671415,0.000180096826831,-453.429801891,HUWE1,PIN4,0.0566597814711,0.00823541915567
0.24362863894,14.5420094731,0.00018435752309,-349.230727225,HUWE1,C12orf57,0.0700677877698,0.00835321340535
-0.210771319217,14.3111033774,0.000189485453556,-527.328219448,HUWE1,COPG1,0.0486257678123,0.00852261684978
-0.228860321797,14.371589494,0.000192339380727,-420.06273668,HUWE1,CAMK1D,0.0595413467015,0.00852261684978
0.237761407679,14.3256266765,0.000193394787079,-468.02940393,HUWE1,C11orf31,0.0552418473257,0.00852261684978
-0.20104398469,14.2930477074,0.000191221971202,-514.181714592,HUWE1,EIF4G1,0.0485673984444,0.00852261684978
0.211557764028,14.3710652999,0.000195656247607,-381.072782289,HUWE1,PTPMT1,0.0634845503812,0.00856362106872
-0.198964449421,14.4037366385,0.000197380391447,-310.671050925,HUWE1,DHTKD1,0.0694478164759,0.00858071242275
-0.177137200569,14.3913191748,0.000201622172785,-271.625128317,HUWE1,ZHX2,0.0729075586251,0.00870628899128
0.186446785705,14.0984008985,0.000210999371176,-494.858534907,HUWE1,PRDX6,0.0479376999515,0.00905046636096
0.167898424137,14.0173191826,0.000219838583067,-466.121938618,HUWE1,ARHGDIB,0.0476751479184,0.00927616419131
-0.199690726901,13.9862857455,0.000223469917571,-513.278261095,HUWE1,MYO18A,0.0477369980302,0.00927616419131
0.186930968833,13.9904874118,0.000222845655936,-496.673319613,HUWE1,SRI,0.0475882316295,0.00927616419131
0.148513873817,14.0292062663,0.000218519569171,-431.406432243,HUWE1,ANXA3,0.0477136487372,0.00927616419131
-0.213948426499,14.0182722595,0.000223092752245,-489.605264936,HUWE1,TSR1,0.0513455460087,0.00927616419131
-0.229422576464,14.1737278659,0.0002254940277,-311.63931228,HUWE1,PPP1R9A,0.0729950854922,0.00930018316811
-0.230013743714,14.1099733889,0.000231958774452,-317.677253875,HUWE1,ZNF24,0.0719492902123,0.00944571363811
-0.219142801479,14.1199110981,0.00023082489971,-307.591419767,HUWE1,KIF3B,0.0719963160243,0.00944571363811
-0.210376155744,13.8475132483,0.000239587065341,-531.442151013,HUWE1,CTNND1,0.0471248270752,0.00969498854344
0.182493955058,13.811381708,0.000244499272801,-485.137785255,HUWE1,GLRX,0.0474925762084,0.00983192700751
-0.209489849555,13.7511781085,0.000251581659172,-531.235931305,HUWE1,DYNC1H1,0.0468123334758,0.0099026070005
-0.166553779001,13.7462897603,0.000252206296771,-466.607380377,HUWE1,FAM129B,0.0467964711026,0.0099026070005
-0.231238049438,13.9737355389,0.000252115195563,-299.573220294,HUWE1,CELSR1,0.0751382204503,0.0099026070005
-0.213826131982,13.7924697832,0.000252413358421,-458.427334161,HUWE1,ATP6V0A1,0.0528867639262,0.0099026070005
-0.236504857433,13.9351646665,0.000254031084139,-314.587373931,HUWE1,KDM3A,0.0722271893284,0.00990567269909
-0.213153987105,13.7455134665,0.000260685301552,-428.037963235,HUWE1,CLMN,0.0548185819019,0.010043408564
-0.165256319986,13.6896334572,0.000259561738509,-464.984332914,HUWE1,NSF,0.046612586546,0.010043408564
-0.174879838569,13.6156343581,0.000269842866183,-473.437073545,HUWE1,PACSIN2,0.0466903442543,0.0103343392918
0.249438846582,13.7004318422,0.00027584099355,-386.418290254,HUWE1,ARL6IP4,0.0629324973141,0.0105015440976
0.202309913473,13.6254431185,0.00028000959533,-384.015440567,HUWE1,RGS10,0.0570997079793,0.0105975396256
-0.211133148954,13.4982222199,0.00028606115853,-536.057268563,HUWE1,COPA,0.0459908142467,0.0107632601987
0.192973932653,13.514975899,0.000289429009471,-435.879558963,HUWE1,AIF1,0.0510934243065,0.0108266642264
0.164163907639,13.3948115245,0.00030150374011,-466.183780043,HUWE1,HSPB1,0.0456545616977,0.0112131506582
-0.211457710386,13.3837386939,0.000304747709834,-515.969725437,HUWE1,ANKFY1,0.0468973416466,0.0112274983642
-0.249511227528,13.6808827182,0.000305379579381,-250.638474543,HUWE1,ZBTB10,0.085143188703,0.0112274983642
-0.211535733041,13.3594515897,0.000307355975762,-533.157095736,HUWE1,ITPR3,0.0458521304759,0.011235956523
-0.201099933997,13.2731391541,0.000320761146823,-524.698534389,HUWE1,CKAP5,0.0452586254315,0.0116597582975
-0.190931967949,13.2330280968,0.000327379587926,-510.493766047,HUWE1,EPRS,0.0451280272986,0.0118334846557
-0.161646409931,13.1991074044,0.000333084696737,-463.901002005,HUWE1,PDXDC1,0.0450175565718,0.0119724409989
-0.209984149255,13.1654820379,0.000339043169494,-535.945877068,HUWE1,GOLGA2,0.0450617299007,0.0120613416259
-0.216745112233,13.270819073,0.000339307248103,-388.731502215,HUWE1,MFN2,0.0591731868097,0.0120613416259
-0.190738949458,13.0362438016,0.000361915042621,-512.321054305,HUWE1,ESYT2,0.0444867966928,0.0127942933199
0.238378914311,13.1326658946,0.000369309003786,-360.155643855,HUWE1,FAM195B,0.0624970222441,0.0129843395102
-0.196558186043,12.9505234847,0.000378094422531,-521.726146088,HUWE1,ARCN1,0.0442072037648,0.0131438998319
0.194887800351,13.0203438641,0.00037868554525,-395.186330741,HUWE1,HN1,0.0540217628743,0.0131438998319
-0.237503385828,13.1219714466,0.000379975966542,-318.73698032,HUWE1,NCOR2,0.0683002123486,0.0131438998319
-0.213417112549,13.0778821005,0.000387856039271,-306.533123389,HUWE1,BICD1,0.0677337142829,0.0133447366667
0.190397031014,12.8647074141,0.00039525544026,-511.545391878,HUWE1,ASNA1,0.0440776396985,0.0134256635122
-0.225360261867,12.9116224466,0.00039646814848,-448.94700407,HUWE1,ZC3H18,0.0512545722235,0.0134256635122
-0.199790595356,12.8652853767,0.000394911448373,-527.25703652,HUWE1,TM9SF4,0.0439290213592,0.0134256635122
-0.194924240609,12.8095877778,0.00040630873802,-520.915004478,HUWE1,SEC23IP,0.0437471596302,0.0134699007802
0.237158380172,13.0991875556,0.00040824225243,-246.909903227,HUWE1,MT1X,0.0833816378009,0.0134699007802
0.221214521438,12.8643615931,0.00040769681489,-447.10490474,HUWE1,GTPBP10,0.0521110520371,0.0134699007802
0.165751917877,12.9404745089,0.000403902845564,-310.12228366,HUWE1,RBPMS,0.0599261187063,0.0134699007802
0.187003006107,12.8871740909,0.000401725596162,-417.351580561,HUWE1,RAB9A,0.0513664125621,0.0134699007802
0.204853196492,12.7998112936,0.000414185052254,-481.138536324,HUWE1,GPX4,0.0474418837887,0.0135272417574
-0.209707289461,12.854695051,0.000413177227048,-410.866050581,HUWE1,EDC3,0.0542724941476,0.0135272417574
-0.164526455538,12.7496557221,0.000419906034569,-464.968874308,HUWE1,MLLT4,0.0441547044972,0.0135924653874
-0.206133693529,12.7428445263,0.000420407306822,-537.419336544,HUWE1,AP2A1,0.043529140898,0.0135924653874
0.190991278922,12.7268112241,0.000423867504234,-516.081049949,HUWE1,TXNL1,0.0434767528499,0.0136358176112
-0.208825472289,12.6924710905,0.000434146239995,-511.108364279,HUWE1,GALNT2,0.0450578996357,0.013814688514
0.165087303734,12.6697368778,0.000436665759883,-473.741887668,HUWE1,TSFM,0.0434386406125,0.013814688514
-0.19991681265,12.6855124561,0.000434147531797,-518.989878715,HUWE1,GBF1,0.0440950687707,0.013814688514
-0.197888970098,12.7091723515,0.000438016235134,-439.891033751,HUWE1,VPS26B,0.0497016678541,0.013814688514
-0.202167887466,12.6504607606,0.000441995489963,-522.997863966,HUWE1,IGF2R,0.0439785868138,0.0138184683919
-0.20742715968,12.7228109739,0.00044243153384,-403.385434059,HUWE1,PSME4,0.054203555765,0.0138184683919
0.179129798337,12.6272331556,0.000448584551294,-472.436698132,HUWE1,CYB5A,0.0446780482354,0.0138971981356
-0.199302720703,12.620780926,0.000449272180945,-513.997995297,HUWE1,RAB35,0.0441871942408,0.0138971981356
-0.25704196679,12.8803209874,0.000458277258147,-243.464461032,HUWE1,ZNF592,0.0842510069587,0.0139082824477
-0.203514029765,12.5924321495,0.000454789694778,-528.027029211,HUWE1,SLK,0.0434832915211,0.0139082824477
0.209689504032,12.666729596,0.000454368585266,-404.922157727,HUWE1,FRG1,0.0535213784281,0.0139082824477
0.168741248014,12.5843849445,0.000456665910442,-477.250978551,HUWE1,S100A6,0.0434567110616,0.0139082824477
-0.191509213298,12.5420353427,0.000466152033355,-516.731573245,HUWE1,TNKS1BP1,0.0430196466453,0.0139930853342
-0.204103248171,12.5947306445,0.000466682058698,-433.405067759,HUWE1,TJP3,0.0506637071988,0.0139930853342
0.180453105254,12.5370741025,0.000467596106132,-493.936945189,HUWE1,CTSC,0.0431513745404,0.0139930853342
0.199164809233,12.5157660171,0.00047544298989,-503.506600619,HUWE1,NIPSNAP3A,0.044616978913,0.0140967751012
-0.244022572937,12.6207633807,0.000474320043372,-388.8578565,HUWE1,GPATCH8,0.0585322265948,0.0140967751012
-0.223098173375,12.5349750864,0.00048450031961,-432.112206481,HUWE1,GSK3B,0.0523304585558,0.014263035665
0.178414281117,12.4527375379,0.000487700939742,-499.940978641,HUWE1,C1QBP,0.042580341845,0.014263035665
0.211019236758,12.5080514989,0.000487686375133,-432.518567443,HUWE1,MCEE,0.0503325804677,0.014263035665
0.162473900931,12.553066972,0.000493875640617,-291.87624168,HUWE1,SNCG,0.0599040002297,0.014378261863
-0.187263828843,12.4373879611,0.000496976370695,-475.206318578,HUWE1,CLIP1,0.0454853231807,0.014403360221
-0.218470819727,12.4636937949,0.0005118465531,-371.247663963,HUWE1,MYO5A,0.0570515566152,0.0147060474979
0.175129951004,12.3579160999,0.000511991706486,-495.779174526,HUWE1,PPIB,0.0422698186686,0.0147060474979
0.192415959893,12.350595226,0.000514748085028,-511.000358596,HUWE1,TXN2,0.0426838424725,0.0147195074625
0.196396851511,12.2836605768,0.000538929301863,-475.790494823,HUWE1,UFC1,0.0456160635611,0.0153427926026
0.230208002358,12.3522023894,0.000554453229897,-336.020473833,HUWE1,RNF113A,0.0629083974564,0.015715207406
-0.150882300509,12.1565756218,0.000568023314837,-454.26819947,HUWE1,ITGB4,0.0417527084726,0.0158307557547
-0.189718003296,12.1784564059,0.000568371864989,-466.047635722,HUWE1,HIP1R,0.0450756013928,0.0158307557547
-0.226491769857,12.3049385299,0.000565116162655,-340.391265897,HUWE1,MPP5,0.061431029211,0.0158307557547
0.165209006821,12.1636989209,0.0005656548808,-481.567365644,HUWE1,B2M,0.0416331630722,0.0158307557547
0.182192633109,12.1629985467,0.000575026339809,-443.035270063,HUWE1,RHEB,0.0460435360503,0.0159470666825
0.234625335381,12.2027521881,0.000578724405366,-418.202108294,HUWE1,WDR74,0.0534732910586,0.0159807417344
-0.173038180571,12.0802907343,0.000590726937758,-493.606424205,HUWE1,EPPK1,0.0415015757469,0.0161733494363
0.151612533694,12.2112652886,0.000589122497706,-273.770490947,HUWE1,S100A1,0.0595058232862,0.0161733494363
0.246442965504,12.2577366868,0.000601489374514,-291.397367296,HUWE1,ICAM2,0.0715747908616,0.0163982315069
-0.20591511226,12.0357864076,0.000604087762168,-545.169202857,HUWE1,EIF3A,0.0412133956447,0.0163995808514
0.182436585623,12.0144781476,0.000610743386947,-511.279745124,HUWE1,SUB1,0.041143433106,0.0164603987898
-0.165846599845,12.1029157245,0.000611444717246,-327.662980055,HUWE1,PODXL,0.0542481288746,0.0164603987898
-0.165587182089,12.1050477332,0.0006249007494,-282.607294642,HUWE1,NFIX,0.0604934651589,0.0167099049094
